"id","title","authors"
"map04610","Complement in immune and inflammatory disorders: pathophysiological mechanisms.","Ricklin D, Lambris JD"
"map04610","Regulation of cell signalling by uPAR.","Smith HW, Marshall CJ"
"map04610","Functional role of protease activated receptors in vascular biology.","Alberelli MA, De Candia E"
"map04610","Protein C and acute inflammation: a clinical and biological perspective.","Christiaans SC, Wagener BM, Esmon CT, Pittet JF"
"map04610","Coagulation and anticoagulation in idiopathic pulmonary fibrosis.","Crooks MG, Hart SP"
"map04610","Serpins in thrombosis, hemostasis and fibrinolysis.","Rau JC, Beaulieu LM, Huntington JA, Church FC"
"map04610","The Kallikrein-Kinin system.","Hillmeister P, Persson PB"
"map04610","Complement, thrombotic microangiopathy and disseminated intravascular coagulation.","Kurosawa S, Stearns-Kurosawa DJ"
"map04610","Interactions between coagulation and complement--their role in inflammation.","Oikonomopoulou K, Ricklin D, Ward PA, Lambris JD"
"map04610","Complement System Part I - Molecular Mechanisms of Activation and Regulation.","Merle NS, Church SE, Fremeaux-Bacchi V, Roumenina LT"
"map04610","Molecules Great and Small: The Complement System.","Mathern DR, Heeger PS"
"map04610","Complement activation, regulation, and molecular basis for complement-related diseases.","Bajic G, Degn SE, Thiel S, Andersen GR"
"ko04610","The role of coagulation/fibrinolysis during Streptococcus pyogenes infection.","Loof TG, Deicke C, Medina E"
"ko04610","Complement in immune and inflammatory disorders: therapeutic interventions.","Ricklin D, Lambris JD"
"ko04610","Complement in immune and inflammatory disorders: pathophysiological mechanisms.","Ricklin D, Lambris JD"
"ko04610","Regulation of cell signalling by uPAR.","Smith HW, Marshall CJ"
"ko04610","Functional role of protease activated receptors in vascular biology.","Alberelli MA, De Candia E"
"ko04610","Protein C and acute inflammation: a clinical and biological perspective.","Christiaans SC, Wagener BM, Esmon CT, Pittet JF"
"ko04610","Coagulation and anticoagulation in idiopathic pulmonary fibrosis.","Crooks MG, Hart SP"
"ko04610","Serpins in thrombosis, hemostasis and fibrinolysis.","Rau JC, Beaulieu LM, Huntington JA, Church FC"
"ko04610","The Kallikrein-Kinin system.","Hillmeister P, Persson PB"
"ko04610","Complement, thrombotic microangiopathy and disseminated intravascular coagulation.","Kurosawa S, Stearns-Kurosawa DJ"
"ko04610","Interactions between coagulation and complement--their role in inflammation.","Oikonomopoulou K, Ricklin D, Ward PA, Lambris JD"
"ko04610","Complement System Part I - Molecular Mechanisms of Activation and Regulation.","Merle NS, Church SE, Fremeaux-Bacchi V, Roumenina LT"
"ko04610","Molecules Great and Small: The Complement System.","Mathern DR, Heeger PS"
"ko04610","Complement activation, regulation, and molecular basis for complement-related diseases.","Bajic G, Degn SE, Thiel S, Andersen GR"
"map04610","The role of coagulation/fibrinolysis during Streptococcus pyogenes infection.","Loof TG, Deicke C, Medina E"
"map04610","Complement in immune and inflammatory disorders: therapeutic interventions.","Ricklin D, Lambris JD"
"map04610","Complement in immune and inflammatory disorders: pathophysiological mechanisms.","Ricklin D, Lambris JD"
"map04610","Regulation of cell signalling by uPAR.","Smith HW, Marshall CJ"
"map04610","Functional role of protease activated receptors in vascular biology.","Alberelli MA, De Candia E"
"map04610","Protein C and acute inflammation: a clinical and biological perspective.","Christiaans SC, Wagener BM, Esmon CT, Pittet JF"
"map04610","Coagulation and anticoagulation in idiopathic pulmonary fibrosis.","Crooks MG, Hart SP"
"map04610","Serpins in thrombosis, hemostasis and fibrinolysis.","Rau JC, Beaulieu LM, Huntington JA, Church FC"
"map04610","The Kallikrein-Kinin system.","Hillmeister P, Persson PB"
"map04610","Complement, thrombotic microangiopathy and disseminated intravascular coagulation.","Kurosawa S, Stearns-Kurosawa DJ"
"map04610","Interactions between coagulation and complement--their role in inflammation.","Oikonomopoulou K, Ricklin D, Ward PA, Lambris JD"
"map04610","Complement System Part I - Molecular Mechanisms of Activation and Regulation.","Merle NS, Church SE, Fremeaux-Bacchi V, Roumenina LT"
"map04610","Molecules Great and Small: The Complement System.","Mathern DR, Heeger PS"
"map04610","Complement activation, regulation, and molecular basis for complement-related diseases.","Bajic G, Degn SE, Thiel S, Andersen GR"
"ko05203","The exonuclease and host shutoff functions of the SOX protein of Kaposi's sarcoma-associated herpesvirus are genetically separable.","Glaunsinger B, Chavez L, Ganem D"
"ko05203","Crystal structure of a KSHV-SOX-DNA complex: insights into the molecular mechanisms underlying DNase activity and host shutoff.","Bagneris C, Briggs LC, Savva R, Ebrahimi B, Barrett TE"
"ko05203","Role of the Kaposi's sarcoma-associated herpesvirus K15 SH3 binding site in inflammatory signaling and B-cell activation.","Pietrek M, Brinkmann MM, Glowacka I, Enlund A, Havemeier A, Dittrich-Breiholz O, Kracht M, Lewitzky M, Saksela K, Feller SM, Schulz TF"
"ko05203","Antiviral activity of tumor-suppressor pathways: clues from molecular piracy by KSHV.","Moore PS, Chang Y"
"ko05203","Kaposi's sarcoma-associated herpesvirus (human herpesvirus 8): epidemiology and pathogenesis.","Schulz TF"
"ko05203","Kaposi's sarcoma-associated herpesvirus: a new human tumor virus, but how?","Schulz TF, Moore PS"
"ko05203","Molecular biology and pathogenesis of Kaposi sarcoma-associated herpesvirus.","Verma SC, Robertson ES"
"ko05203","The kaposin B protein of KSHV activates the p38/MK2 pathway and stabilizes cytokine mRNAs.","McCormick C, Ganem D"
"ko05203","Linking Kaposi virus to cancer-associated cytokines.","Wang HW, Boshoff C"
"ko05203","Kaposi sarcoma-associated herpesvirus (KSHV): molecular biology and oncogenesis.","Wen KW, Damania B"
"ko05203","The Viral Interferon Regulatory Factors of KSHV: Immunosuppressors or Oncogenes?","Jacobs SR, Damania B"
"ko05203","Viral interferon regulatory factors.","Lee HR, Kim MH, Lee JS, Liang C, Jung JU"
"ko05203","Immune evasion in Kaposi's sarcoma-associated herpes virus associated oncogenesis.","Liang C, Lee JS, Jung JU"
"ko05203","Cell signaling pathways engaged by KSHV.","Jarviluoma A, Ojala PM"
"ko05203","Molecular biology of Kaposi's sarcoma-associated herpesvirus and related oncogenesis.","Cai Q, Verma SC, Lu J, Robertson ES"
"ko05203","Immune evasion by Kaposi's sarcoma-associated herpesvirus.","Coscoy L"
"ko05203","Kaposi's sarcoma-associated herpesvirus immune modulation: an overview.","Rezaee SA, Cunningham C, Davison AJ, Blackbourn DJ"
"ko05203","Functional inactivation of p53 by human T-cell leukemia virus type 1 Tax protein: mechanisms and clinical implications.","Tabakin-Fix Y, Azran I, Schavinky-Khrapunsky Y, Levy O, Aboud M"
"ko05203","Molecular mechanisms of cellular transformation by HTLV-1 Tax.","Grassmann R, Aboud M, Jeang KT"
"ko05203","Protein profile of tax-associated complexes.","Wu K, Bottazzi ME, de la Fuente C, Deng L, Gitlin SD, Maddukuri A, Dadgar S, Li H, Vertes A, Pumfery A, Kashanchi F"
"ko05203","Transcriptional and post-transcriptional gene regulation of HTLV-1.","Kashanchi F, Brady JN"
"ko05203","Human T-cell lymphotropic virus: a model of NF-kappaB-associated tumorigenesis.","Qu Z, Xiao G"
"ko05203","Mechanisms of persistent NF-kappaB activation by HTLV-I tax.","Harhaj EW, Harhaj NS"
"ko05203","Interaction of the human T-cell lymphotropic virus type 1 tax transactivator with transcription factor IIA.","Clemens KE, Piras G, Radonovich MF, Choi KS, Duvall JF, DeJong J, Roeder R, Brady JN"
"ko05203","Functional and biochemical interaction of the HTLV-I Tax1 transactivator with TBP.","Caron C, Rousset R, Beraud C, Moncollin V, Egly JM, Jalinot P"
"ko05203","The HTLV-1 Tax interactome.","Boxus M, Twizere JC, Legros S, Dewulf JF, Kettmann R, Willems L"
"ko05203","Multiple viral strategies of HTLV-1 for dysregulation of cell growth control.","Yoshida M"
"ko05203","Human T-cell leukemia virus type I and adult T-cell leukemia.","Matsuoka M"
"ko05203","Role of Tax protein in human T-cell leukemia virus type-I leukemogenicity.","Azran I, Schavinsky-Khrapunsky Y, Aboud M"
"ko05203","Human T-cell leukaemia virus type 1 (HTLV-1) infectivity and cellular transformation.","Matsuoka M, Jeang KT"
"ko05203","Modulation of type M2 pyruvate kinase activity by the human papillomavirus type 16 E7 oncoprotein.","Zwerschke W, Mazurek S, Massimi P, Banks L, Eigenbrodt E, Jansen-Durr P"
"ko05203","The human papillomavirus type 16 E7 gene product interacts with and trans-activates the AP1 family of transcription factors.","Antinore MJ, Birrer MJ, Patel D, Nader L, McCance DJ"
"ko05203","Human papillomavirus type 16 E7 binds to the conserved carboxy-terminal region of the TATA box binding protein and this contributes to E7 transforming activity.","Massimi P, Pim D, Banks L"
"ko05203","Direct activation of cyclin-dependent kinase 2 by human papillomavirus E7.","He W, Staples D, Smith C, Fisher C"
"ko05203","The E7 proteins of low- and high-risk human papillomaviruses share the ability to target the pRB family member p130 for degradation.","Zhang B, Chen W, Roman A"
"ko05203","The human papillomavirus E7 oncoprotein functionally interacts with the S4 subunit of the 26 S proteasome.","Berezutskaya E, Bagchi S"
"ko05203","Transformation by bovine papillomavirus type 1 E6 requires paxillin.","Wade R, Brimer N, Vande Pol S"
"ko05203","Human papillomaviruses and cell signaling.","McCance DJ"
"ko05203","Human papillomavirus oncoproteins: pathways to transformation.","Moody CA, Laimins LA"
"ko05203","The role of human papilloma virus in the molecular biology of cervical carcinogenesis.","Motoyama S, Ladines-Llave CA, Luis Villanueva S, Maruo T"
"ko05203","Basic mechanisms of high-risk human papillomavirus-induced carcinogenesis: roles of E6 and E7 proteins.","Narisawa-Saito M, Kiyono T"
"ko05203","Molecular mechanisms of cervical carcinogenesis by high-risk human papillomaviruses: novel functions of E6 and E7 oncoproteins.","Yugawa T, Kiyono T"
"ko05203","Papillomaviruses causing cancer: evasion from host-cell control in early events in carcinogenesis.","zur Hausen H"
"ko05203","Human papillomaviruses and their role in cervical cancer.","Dell G, Gaston K"
"ko05203","LMP1 structure and signal transduction.","Eliopoulos AG, Young LS"
"ko05203","Epstein-Barr virus: exploiting the immune system.","Thorley-Lawson DA"
"ko05203","The role of Epstein-Barr virus in cancer.","Pattle SB, Farrell PJ"
"ko05203","The biology of Hodgkin's lymphoma.","Kuppers R"
"ko05203","The expression and function of Epstein-Barr virus encoded latent genes.","Young LS, Dawson CW, Eliopoulos AG"
"ko05203","EBV-encoded EBNA-6 binds and targets MRS18-2 to the nucleus, resulting in the disruption of pRb-E2F1 complexes.","Kashuba E, Yurchenko M, Yenamandra SP, Snopok B, Isaguliants M, Szekely L, Klein G"
"ko05203","Epstein-Barr virus latent antigen 3C can mediate the degradation of the retinoblastoma protein through an SCF cellular ubiquitin ligase.","Knight JS, Sharma N, Robertson ES"
"ko05203","Epstein-Barr virus nuclear antigen 3C regulates cyclin A/p27 complexes and enhances cyclin A-dependent kinase activity.","Knight JS, Robertson ES"
"ko05203","A cyclin-binding motif within the amino-terminal homology domain of EBNA3C binds cyclin A and modulates cyclin A-dependent kinase activity in Epstein-Barr virus-infected cells.","Knight JS, Sharma N, Kalman DE, Robertson ES"
"ko05203","Epstein-Barr virus nuclear antigen 3C facilitates G1-S transition by stabilizing and enhancing the function of cyclin D1.","Saha A, Halder S, Upadhyay SK, Lu J, Kumar P, Murakami M, Cai Q, Robertson ES"
"ko05203","EBNA3C attenuates the function of p53 through interaction with inhibitor of growth family proteins 4 and 5.","Saha A, Bamidele A, Murakami M, Robertson ES"
"ko05203","The Epstein-Barr virus EBNA-LP protein preferentially coactivates EBNA2-mediated stimulation of latent membrane proteins expressed from the viral divergent promoter.","Peng R, Moses SC, Tan J, Kremmer E, Ling PD"
"ko05203","Four EBNA2 domains are important for EBNALP coactivation.","Peng CW, Zhao B, Kieff E"
"ko05203","Epstein-Barr virus nuclear protein 2 has at least two N-terminal domains that mediate self-association.","Harada S, Yalamanchili R, Kieff E"
"ko05203","Protein interaction domains of the ubiquitin-specific protease, USP7/HAUSP.","Holowaty MN, Sheng Y, Nguyen T, Arrowsmith C, Frappier L"
"ko05203","Epstein-Barr virus: 40 years on.","Young LS, Rickinson AB."
"ko05203","Epstein-Barr virus-associated B-cell lymphomas: pathogenesis and clinical outcomes.","Saha A, Robertson ES"
"ko05203","Interaction of Epstein-Barr virus (EBV) with human B-lymphocytes.","Klein G, Klein E, Kashuba E"
"ko05203","Inhibition of germinal centre apoptotic programmes by epstein-barr virus.","Spender LC, Inman GJ"
"ko05203","Hepatitis C virus NS5A protein binds TBP and p53, inhibiting their DNA binding and p53 interactions with TBP and ERCC3.","Qadri I, Iwahashi M, Simon F"
"ko05203","HCV NS5A: A Multifunctional Regulator of Cellular Pathways and Virus Replication","He Y, Staschke KA, Tan SL"
"ko05203","Modulation of cell growth by the hepatitis C virus nonstructural protein NS5A.","Arima N, Kao CY, Licht T, Padmanabhan R, Sasaguri Y, Padmanabhan R"
"ko05203","Hepatitis C virus NS5A protein impairs TNF-mediated hepatic apoptosis, but not by an anti-FAS antibody, in transgenic mice.","Majumder M, Ghosh AK, Steele R, Zhou XY, Phillips NJ, Ray R, Ray RB"
"ko05203","Hepatitis C virus NS5A-mediated activation of phosphoinositide 3-kinase results in stabilization of cellular beta-catenin and stimulation of beta-catenin-responsive transcription.","Street A, Macdonald A, McCormick C, Harris M"
"ko05203","Subversion of cell signaling pathways by hepatitis C virus nonstructural 5A protein via interaction with Grb2 and P85 phosphatidylinositol 3-kinase.","He Y, Nakao H, Tan SL, Polyak SJ, Neddermann P, Vijaysri S, Jacobs BL, Katze MG"
"ko05203","Antiapoptotic and oncogenic potentials of hepatitis C virus are linked to interferon resistance by viral repression of the PKR protein kinase.","Gale M Jr, Kwieciszewski B, Dossett M, Nakao H, Katze MG"
"ko05203","Hepatitis C virus NS5A as a potential viral Bcl-2 homologue interacts with Bax and inhibits apoptosis in hepatocellular carcinoma.","Chung YL, Sheu ML, Yen SH"
"ko05203","HCV NS5A interacts with p53 and inhibits p53-mediated apoptosis.","Lan KH, Sheu ML, Hwang SJ, Yen SH, Chen SY, Wu JC, Wang YJ, Kato N, Omata M, Chang FY, Lee SD"
"ko05203","Identification and characterization of a histone binding site of the non-structural protein 3 of hepatitis C virus.","Borowski P, Kuhl R, Laufs R, Schulze zur Wiesch J, Heiland M"
"ko05203","Nonstructural protein 3 of hepatitis C virus blocks the distribution of the free catalytic subunit of cyclic AMP-dependent protein kinase.","Borowski P, Oehlmann K, Heiland M, Laufs R"
"ko05203","Mapping of the interacting domains of hepatitis C virus core protein and the double-stranded RNA-activated protein kinase PKR.","Yan XB, Battaglia S, Boucreux D, Chen Z, Brechot C, Pavio N"
"ko05203","Hepatitis C virus core protein interacts with 14-3-3 protein and activates the kinase Raf-1.","Aoki H, Hayashi J, Moriyama M, Arakawa Y, Hino O"
