"uniprot","kegg","ko","desc","Iteration_query-def","Iteration_query-len","Hit_len","Hsp_evalue","Hsp_identity","Hsp_gaps","Hsp_align-len"
"Q8IWA5","hsa:57153","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04601.1","1026","706","2.57642e-13","29","0","44"
"F1S584","ssc:100524730","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04601.1","1026","706","3.54245e-13","29","0","44"
"Q6IP59","xla:432216","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04601.1","1026","710","3.8547e-13","29","0","44"
NA,NA,NA,NA,"KXJ04614.1",NA,NA,NA,NA,NA,NA
"P18163","rno:25288","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","699","4.87494e-20","38","1","81"
"Q9UKU0","hsa:23305","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","697","6.46098e-20","37","1","84"
"Q9ULC5","hsa:51703","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","683","6.97226e-20","38","1","81"
"P33121","hsa:2180","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","698","8.81939e-20","35","1","81"
"P33124","rno:117243","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","697","1.06072e-19","36","1","84"
"Q91WC3","mmu:216739","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","697","1.21536e-19","36","1","84"
"P41216","mmu:14081","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","699","1.93841e-19","38","1","90"
"Q8JZR0","mmu:433256","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","683","4.25243e-19","41","1","84"
"O88813","rno:94340","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","KXJ04618.1","312","683","3.24396e-18","39","1","84"
"Q498D6","rno:25114","K05095","fibroblast growth factor receptor 4 [EC:2.7.10.1]","KXJ04622.1","1145","800","1.29523e-25","49","0","71"
"Q498D6","rno:25114","K05095","fibroblast growth factor receptor 4 [EC:2.7.10.1]","KXJ04622.1","1145","800","1.30217e-09","29","1","46"
"P21804","gga:396516","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","819","1.81753e-25","48","0","71"
"P21804","gga:396516","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","819","1.21683e-10","29","0","42"
"P16092","mmu:14182","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","822","1.85535e-25","48","0","71"
"P16092","mmu:14182","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","822","1.19705e-10","29","0","42"
"P11362","hsa:2260","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","822","1.89018e-25","48","0","71"
"P11362","hsa:2260","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","822","1.15521e-10","29","0","42"
"P21803","mmu:14183","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","821","1.90658e-25","48","0","71"
"P21803","mmu:14183","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","821","9.26673e-12","31","0","42"
"P21802","hsa:2263","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","821","1.97884e-25","48","0","71"
"P21802","hsa:2263","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","821","1.06902e-11","31","0","42"
"P22182","xla:394418","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","812","1.98524e-25","48","0","71"
"P22182","xla:394418","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","812","1.56963e-10","28","0","42"
"P22182","xla:397782","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","812","1.98524e-25","48","0","71"
"P22182","xla:397782","K04362","fibroblast growth factor receptor 1 [EC:2.7.10.1]","KXJ04622.1","1145","812","1.56963e-10","28","0","42"
"P18461","gga:396259","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","823","2.17455e-25","48","0","71"
"P18461","gga:396259","K05093","fibroblast growth factor receptor 2 [EC:2.7.10.1]","KXJ04622.1","1145","823","1.04178e-11","31","0","42"
"Q6GN42","xla:444429","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","707","8.00641e-27","48","4","83"
"A3KMY4","bta:520625","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","707","1.96748e-24","40","0","66"
"Q6MG71","rno:294255","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","707","2.65796e-24","42","4","82"
"A5PF08","ssc:100124377","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","707","7.87944e-24","40","0","67"
"Q53GD3","hsa:80736","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","710","8.8576e-24","40","0","67"
"Q7T2B0","dre:393385","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","723","8.96549e-24","43","4","79"
"Q91VA1","mmu:70129","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","707","9.66006e-24","40","0","67"
"Q5RJI2","mmu:242259","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","710","1.06763e-21","39","0","67"
"Q7SYC9","dre:321056","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","697","1.44727e-20","39","0","67"
"Q6IP59","xla:432216","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04646.1","386","710","1.61362e-20","41","4","82"
NA,NA,NA,NA,"KXJ04658.1",NA,NA,NA,NA,NA,NA
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.91968e-41","75","2","152"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","3.23868e-41","73","0","150"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.88285e-41","71","1","150"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.91448e-34","68","3","154"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.09409e-33","66","2","151"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","2.42538e-32","67","4","154"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.0561e-24","66","43","193"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","2.59791e-23","66","9","158"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","3.74665e-08","42","8","112"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.18364e-07","29","2","76"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.12973e-40","73","2","152"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","4.01784e-40","71","1","151"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","3.92194e-38","80","41","192"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","9.30817e-37","71","47","196"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.68045e-36","73","47","194"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","7.26916e-35","65","0","150"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","5.24974e-49","76","0","151"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","1.74598e-44","73","0","151"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","2.90402e-42","73","0","149"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","3.39078e-42","75","1","152"
"P07207","dme:Dmel_CG3936","K02599","Notch 1","KXJ04659.1","458","2703","3.69962e-42","76","1","149"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","4.51164e-43","77","0","151"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","4.23732e-41","77","2","152"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","6.63223e-40","74","2","150"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","4.38391e-39","73","0","151"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","7.27154e-38","67","2","152"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.21492e-37","71","2","152"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.27519e-37","69","2","151"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","5.29487e-37","74","3","154"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.10202e-33","67","3","149"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","2.90225e-33","72","6","152"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","6.11717e-33","73","43","195"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","6.88442e-32","73","48","196"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.51351e-29","70","13","163"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","3.42585e-26","61","6","152"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","2.77244e-24","64","9","156"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","4.9073e-23","59","6","137"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.50648e-06","37","9","98"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","8.93256e-37","72","0","150"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.31587e-36","71","8","149"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.0658e-35","73","10","162"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","5.52911e-35","80","48","198"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","4.66583e-45","78","1","150"
"A2RUV0","xtr:100037842","K02599","Notch 1","KXJ04659.1","458","2522","1.29335e-43","79","1","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","4.38331e-30","70","13","163"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","9.54829e-27","60","5","147"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","8.43276e-25","66","9","156"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","6.49638e-24","64","8","158"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.21487e-45","78","1","150"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","9.93206e-45","80","0","151"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","4.13514e-43","80","1","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.50365e-41","79","2","151"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","8.05e-40","74","0","151"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","1.33204e-39","80","40","192"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.11509e-39","76","1","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.61418e-39","75","2","150"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","1.62457e-37","73","0","150"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","2.28007e-37","75","3","154"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","3.88398e-37","71","8","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.21868e-37","65","2","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","1.88297e-36","74","10","162"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","8.69697e-36","78","41","192"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","2.31288e-35","80","48","198"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","8.65093e-34","67","3","149"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","7.79286e-33","73","43","195"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","1.26463e-32","72","6","152"
"P21783","xla:394367","K02599","Notch 1","KXJ04659.1","458","2524","5.45702e-32","73","48","196"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.27665e-44","78","0","152"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","3.03849e-42","72","2","153"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","9.25511e-42","76","2","152"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.3911e-41","75","0","150"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","5.15196e-40","68","3","153"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","9.9539e-40","72","1","151"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","9.69252e-39","80","38","188"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.03724e-38","72","3","155"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.5169e-37","75","2","150"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.08811e-37","72","3","153"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.93064e-37","68","1","142"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","7.09094e-36","70","0","150"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.70997e-33","68","6","158"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","4.03076e-33","67","2","143"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.24179e-31","72","48","197"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.37279e-29","62","3","149"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.55091e-29","60","2","151"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","3.18712e-29","64","5","154"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","8.31062e-29","63","6","147"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","7.29034e-24","58","7","156"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","2.4911e-23","59","37","186"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","1.07897e-18","56","8","150"
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","5.54001e-13","46","36","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.20228e-37","70","1","142"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.34178e-31","72","48","197"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.15323e-29","68","44","194"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.38721e-28","63","5","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.81424e-28","61","3","145"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.10411e-25","61","7","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","6.24211e-25","59","6","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","9.37223e-25","62","8","147"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.05298e-23","62","37","186"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.22579e-37","75","2","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.80575e-37","73","0","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.31485e-36","70","3","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.18986e-33","67","2","143"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.03622e-33","69","6","158"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.51484e-44","78","0","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","6.42138e-41","69","2","153"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.27724e-40","73","2","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.08603e-39","67","3","153"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.37981e-39","71","1","151"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.11477e-39","71","0","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.36855e-39","78","38","188"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","7.70067e-38","73","3","155"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.74254e-44","74","2","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.40091e-43","77","0","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","6.38582e-43","74","0","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.29809e-40","77","2","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.18435e-39","77","2","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.38286e-39","68","2","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.70062e-38","72","8","149"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.40308e-37","75","10","162"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.53307e-37","72","2","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.55047e-37","69","3","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.93979e-37","69","0","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","7.07096e-37","78","48","198"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.84863e-35","70","5","156"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.64126e-35","67","2","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.69709e-34","70","48","196"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.03364e-33","62","3","149"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.19327e-32","71","13","163"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.49033e-32","70","43","194"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.36978e-30","64","3","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.79634e-30","65","5","154"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.68446e-30","64","5","153"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.82251e-30","66","7","153"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","9.35274e-27","62","13","165"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","9.91198e-27","61","9","157"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.15257e-18","54","9","148"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.74427e-08","51","29","163"
"Q61292","mmu:16779","K06243","laminin, beta 2","KXJ04665.1","536","1799","1.00719e-64","95","4","181"
"P55268","hsa:3913","K06243","laminin, beta 2","KXJ04665.1","536","1798","1.38611e-64","94","4","181"
"P15800","rno:25473","K06243","laminin, beta 2","KXJ04665.1","536","1801","9.15021e-64","94","4","181"
"P07942","hsa:3912","K05636","laminin, beta 1","KXJ04665.1","536","1786","7.19007e-62","102","6","182"
"P11046","dme:Dmel_CG7123","K05636","laminin, beta 1","KXJ04665.1","536","1788","1.40682e-55","95","5","180"
