"","id","title","authors"
"229","ko05200","Hereditary colorectal cancer.","Lynch HT, de la Chapelle A."
"230","ko05200","Colorectal cancer: genetics of development and metastasis.","Takayama T, Miyanishi K, Hayashi T, Sato Y, Niitsu Y."
"231","ko05200","Hereditary non-polyposis colorectal cancer: an updated review.","Anwar S, Hall C, White J, Deakin M, Farrell W, Elder JB."
"232","ko05200","Microsatellite instability in colorectal cancer.","Soreide K, Janssen EA, Soiland H, Korner H, Baak JP."
"233","ko05200","Genomic instability and colon cancer.","Grady WM."
"234","ko05200","The hallmarks of cancer.","Hanahan D, Weinberg RA"
"235","ko05200","The biology of cancer","Weinberg RA."
"236","map05200","G-protein-coupled receptors and cancer.","Dorsam RT, Gutkind JS"
"237","map05200","Novel insights into G protein and G protein-coupled receptor signaling in cancer.","O'Hayre M, Degese MS, Gutkind JS"
"238","map05200","G protein-coupled receptors: novel targets for drug discovery in cancer.","Lappano R, Maggiolini M"
"239","map05200","Gene amplification and protein expression of EGFR and HER2 by chromogenic in situ hybridisation and immunohistochemistry in atypical adenomatous hyperplasia and adenocarcinoma of the lung.","Awaya H, Takeshima Y, Furonaka O, Kohno N, Inai K."
"240","map05200","Differential expression of growth factors in squamous cell carcinoma and precancerous lesions of the lung.","Piyathilake CJ, Frost AR, Manne U, Weiss H, Bell WC, Heimburger DC, Grizzle WE."
"241","map05200","Molecular pathology of non-small-cell lung cancer.","Breuer RH, Postmus PE, Smit EF."
"242","map05200","Cytogenetics and molecular genetics of lung cancer.","Mitsuuchi Y, Testa JR."
"243","map05200","Cytogenetic and molecular aspects of lung cancer.","Panani AD, Roussos C."
"244","map05200","Epidermal growth factor family of receptors in preneoplasia and lung cancer: perspectives for targeted therapies.","Hirsch FR, Scagliotti GV, Langer CJ, Varella-Garcia M, Franklin WA."
"245","map05200","Promoter methylation and silencing of the retinoic acid receptor-beta gene in lung carcinomas.","Virmani AK, Rathi A, Zochbauer-Muller S, Sacchi N, Fukuyama Y, Bryant D, Maitra A, Heda S, Fong KM, Thunnissen F, Minna JD, Gazdar AF."
"246","map05200","The promise of retinoids to fight against cancer.","Altucci L, Gronemeyer H."
"247","map05200","Methylation of the tumor suppressor gene RASSF1A in human tumors.","Pfeifer GP, Dammann R."
"248","map05200","K-ras mutations in non-small-cell lung carcinoma: a review.","Aviel-Ronen S, Blackhall FH, Shepherd FA, Tsao MS."
"249","map05200","Genetic alterations responsible for metastatic phenotypes of lung cancer cells.","Yokota J, Nishioka M, Tani M, Kohno T."
"250","map05200","Genetic alterations of multiple tumor suppressors and oncogenes in the carcinogenesis and progression of lung cancer.","Osada H, Takahashi T."
"251","map05200","Expression of inhibitor of apoptosis proteins in small- and non-small-cell lung carcinoma cells.","Ekedahl J, Joseph B, Grigoriev MY, Muller M, Magnusson C, Lewensohn R, Zhivotovsky B."
"252","map05200","The role of extracellular matrix in small-cell lung cancer.","Rintoul RC, Sethi T."
"253","map05200","Tumor suppressor PTEN: modulator of cell signaling, growth, migration and apoptosis.","Yamada KM, Araki M."
"254","map05200","Small cell lung cancer: the importance of the extracellular matrix.","Buttery RC, Rintoul RC, Sethi T."
"255","map05200","A CDK-independent function of mammalian Cks1: targeting of SCF(Skp2) to the CDK inhibitor p27Kip1.","Spruck C, Strohmaier H, Watson M, Smith AP, Ryan A, Krek TW, Reed SI."
"256","map05200","Transcriptional regulation and transformation by Myc proteins.","Adhikary S, Eilers M."
"257","map05200","Upregulation of Bcl-2 is involved in the mediation of chemotherapy resistance in human small cell lung cancer cell lines.","Sartorius UA, Krammer PH."
"258","map05200","Apoptosis and lung cancer: a review.","Shivapurkar N, Reddy J, Chaudhary PM, Gazdar AF."
"259","map05200","Molecular biology of lung cancer.","Kaye FJ."
"260","map05200","Dissecting the genetic alterations involved in lung carcinogenesis.","Sanchez-Cespedes M."
"261","map05200","Akt: versatile mediator of cell survival and beyond.","Kim D, Chung J."
"262","map05200","Amplification and overexpression of HER-2/neu (c-erbB2) in endometrial cancers: correlation with overall survival.","Saffari B, Jones LA, el-Naggar A, Felix JC, George J, Press MF."
"263","map05200","Her-2/neu overexpression and amplification in uterine papillary serous carcinoma.","Slomovitz BM, Broaddus RR, Burke TW, Sneige N, Soliman PT, Wu W, Sun CC, Munsell MF, Gershenson DM, Lu KH."
"264","map05200","Molecular pathology of endometrial hyperplasia and carcinoma.","Matias-Guiu X, Catasus L, Bussaglia E, Lagarda H, Garcia A, Pons C, Munoz J, Arguelles R, Machin P, Prat J."
"265","map05200","Molecular and pathologic aspects of endometrial carcinogenesis.","Hecht JL, Mutter GL."
"266","map05200","Early endometrial carcinoma: clinicopathology, hormonal aspects, molecular genetics, diagnosis, and treatment.","Shiozawa T, Konishi I."
"267","map05200","Molecular genetic pathways in various types of endometrial carcinoma: from a phenotypical to a molecular-based classification.","Lax SF."
"268","map05200","Endometrial cancer.","Ryan AJ, Susil B, Jobling TW, Oehler MK."
"269","map05200","The multifaceted roles of glycogen synthase kinase 3beta in cellular signaling.","Grimes CA, Jope RS."
"270","map05200","Effects of human and rat glutathione S-transferases on the covalent DNA binding of the N-acetoxy derivatives of heterocyclic amine carcinogens in vitro: a possible mechanism of organ specificity in their carcinogenesis.","Lin D, Meyer DJ, Ketterer B, Lang NP, Kadlubar FF."
"271","map05200","5alpha-reductase activity in the prostate.","Steers WD."
"272","map05200","Role of p27 in prostate carcinogenesis.","Macri E, Loda M."
"273","map05200","Glucocorticoids can promote androgen-independent growth of prostate cancer cells through a mutated androgen receptor.","Zhao XY, Malloy PJ, Krishnan AV, Swami S, Navone NM, Peehl DM, Feldman D."
"274","map05200","Androgen receptor gene and hormonal therapy failure of prostate cancer.","Koivisto P, Kolmer M, Visakorpi T, Kallioniemi OP."
"275","map05200","Androgen receptor in prostate cancer.","Heinlein CA, Chang C."
"276","map05200","The development of androgen-independent prostate cancer.","Feldman BJ, Feldman D."
"277","map05200","Mechanisms underlying the development of androgen-independent prostate cancer.","Pienta KJ, Bradley D."
"278","map05200","The emerging role of the PI3-K-Akt pathway in prostate cancer progression.","Li L, Ittmann MM, Ayala G, Tsai MJ, Amato RJ, Wheeler TM, Miles BJ, Kadmon D, Thompson TC."
"279","map05200","Prostate cancer.","Nelson WG, De Marzo AM, Isaacs WB."
"280","map05200","Molecular pathways in bladder cancer.","Williams SG, Stein JP."
"281","map05200","The Ras-MAPK signal transduction pathway, cancer and chromatin remodeling.","Dunn KL, Espino PS, Drobic B, He S, Davie JR."
"282","map05200","Genetic alterations in bladder cancer and their clinical applications in molecular tumor staging.","Sugano K, Kakizoe T."
"283","map05200","Novel approaches with targeted therapies in bladder cancer. Therapy of bladder cancer by blockade of the epidermal growth factor receptor family.","Bellmunt J, Hussain M, Dinney CP."
"284","map05200","Thymidine phosphorylase induces carcinoma cell oxidative stress and promotes secretion of angiogenic factors.","Brown NS, Jones A, Fujiyama C, Harris AL, Bicknell R."
"285","map05200","Urothelial tumorigenesis: a tale of divergent pathways.","Wu XR."
"286","map05200","Mechanisms of Disease: genetic and epigenetic alterations that drive bladder cancer.","Wolff EM, Liang G, Jones PA."
"287","map05200","Molecular pathways in invasive bladder cancer: new insights into mechanisms, progression, and target identification.","Mitra AP, Datar RH, Cote RJ."
"288","map05200","Understanding familial and non-familial renal cell cancer.","Bodmer D, van den Hurk W, van Groningen JJ, Eleveld MJ, Martens GJ, Weterman MA, van Kessel AG."
"289","map05200","Mechanisms of disease: hereditary leiomyomatosis and renal cell cancer--a distinct form of hereditary kidney cancer.","Sudarshan S, Pinto PA, Neckers L, Linehan WM."
"290","map05200","HIF and fumarate hydratase in renal cancer.","Sudarshan S, Linehan WM, Neckers L."
"291","map05200","Role of VHL gene mutation in human cancer.","Kim WY, Kaelin WG."
"292","map05200","Met, metastasis, motility and more.","Birchmeier C, Birchmeier W, Gherardi E, Vande Woude GF."
"293","map05200","The genetic basis of cancer of the kidney.","Linehan WM, Walther MM, Zbar B."
"294","map05200","Searching for the hereditary causes of renal-cell carcinoma.","Pavlovich CP, Schmidt LS."
"295","map05200","Renal-cell carcinoma.","Cohen HT, McGovern FJ."
"296","map05200","Autocrine and paracrine regulation by cytokines and growth factors in melanoma.","Lazar-Molnar E, Hegyesi H, Toth S, Falus A."
"297","map05200","The TP53 tumor suppressor gene and melanoma tumorigenesis: is there a relationship?","Hussein MR."
"298","map05200","NRAS and BRAF mutations arise early during melanoma pathogenesis and are preserved throughout tumor progression.","Omholt K, Platz A, Kanter L, Ringborg U, Hansson J."
"299","map05200","Cutaneous melanoma.","Thompson JF, Scolyer RA, Kefford RF."
"300","map05200","Role of cadherins and matrixins in melanoma.","Gruss C, Herlyn M."
"301","map05200","Genetic interaction between NRAS and BRAF mutations and PTEN/MMAC1 inactivation in melanoma.","Tsao H, Goel V, Wu H, Yang G, Haluska FG."
"302","map05200","MITF: master regulator of melanocyte development and melanoma oncogene.","Levy C, Khaled M, Fisher DE."
"303","map05200","Integrative genomic analyses identify MITF as a lineage survival oncogene amplified in malignant melanoma.","Garraway LA, Widlund HR, Rubin MA, Getz G, Berger AJ, Ramaswamy S, Beroukhim R, Milner DA, Granter SR, Du J, Lee C, Wagner SN, Li C, Golub TR, Rimm DL, Meyerson ML, Fisher DE, Sellers WR."
"304","map05200","Cancer biology: the weakest link?","Merlino G."
"305","map05200","Melanoma genetics and the development of rational therapeutics.","Chudnovsky Y, Khavari PA, Adams AE."
"306","map05200","Genetic alterations in melanocytic tumors.","Takata M, Saida T."
"307","map05200","The genetics of malignant melanoma: lessons from mouse and man.","Chin L."
"308","map05200","Melanoma.","Miller AJ, Mihm MC Jr."
"309","map05200","Hedgehog signalling in cancer.","Toftgard R."
"310","map05200","Role of apoptosis in basal cell and squamous cell carcinoma formation.","Erb P, Ji J, Wernli M, Kump E, Glaser A, Buchner SA."
"311","map05200","Immunohistochemical detection for nuclear beta-catenin in sporadic basal cell carcinoma.","Yamazaki F, Aragane Y, Kawada A, Tezuka T."
"312","map05200","The hedgehog signaling network.","Cohen MM Jr."
"313","map05200","Somatic mutations in the PTCH, SMOH, SUFUH and TP53 genes in sporadic basal cell carcinomas.","Reifenberger J, Wolter M, Knobbe CB, Kohler B, Schonicke A, Scharwachter C, Kumar K, Blaschke B, Ruzicka T, Reifenberger G."
"314","map05200","Hedgehog signalling in cancer formation and maintenance.","Pasca di Magliano M, Hebrok M."
"315","map05200","Nuclear beta-catenin in basal cell carcinoma correlates with increased proliferation.","Saldanha G, Ghura V, Potter L, Fletcher A."
"316","map05200","The Hedgehog signalling pathway and cancer.","Saldanha G."
"317","map05200","Basal-cell carcinoma.","Rubin AI, Chen EH, Ratner D."
"318","map05200","Hedgehog signalling in skin development and cancer.","Athar M, Tang X, Lee JL, Kopelovich L, Kim AL."
"319","map05200","The genetics of skin cancer.","Tsai KY, Tsao H."
"320","map05200","Sonic hedgehog signaling in basal cell carcinomas.","Daya-Grosjean L, Couve-Privat S."
"321","map05200","Basal cell carcinoma: a dermatopathological and molecular biological update.","Saldanha G, Fletcher A, Slater DN."
"322","map05200","Molecular aetiology and pathogenesis of basal cell carcinoma.","Tilli CM, Van Steensel MA, Krekels GA, Neumann HA, Ramaekers FC."
"323","map05200","PKB/Akt mediates cell-cycle progression by phosphorylation of p27(Kip1) at threonine 157 and modulation of its cellular localization.","Shin I, Yakes FM, Rojo F, Shin NY, Bakin AV, Baselga J, Arteaga CL."
"324","map05200","Control of oncogenesis and cancer therapy resistance by the transcription factor NF-kappaB.","Baldwin AS."
"325","map05200","p53 loss of function enhances genomic instability and accelerates clonal evolution of murine myeloid progenitors expressing the p(210)BCR-ABL tyrosine kinase.","Brusa G, Benvenuti M, Mazzacurati L, Mancini M, Pattacini L, Martinelli G, Barbieri E, Greenberger JS, Baccarani M, Santucci MA."
"326","map05200","The t(3;21) fusion product, AML1/Evi-1, interacts with Smad3 and blocks transforming growth factor-beta-mediated growth inhibition of myeloid cells.","Kurokawa M, Mitani K, Imai Y, Ogawa S, Yazaki Y, Hirai H."
"327","map05200","Role of transforming growth factor-beta in hematologic malignancies.","Dong M, Blobe GC."
"328","map05200","Molecular mechanisms of leukemogenesis by AML1/EVI-1.","Mitani K."
"329","map05200","The biology of chronic myeloid leukemia.","Faderl S, Talpaz M, Estrov Z, O'Brien S, Kurzrock R, Kantarjian HM."
"330","map05200","The biology of CML blast crisis.","Calabretta B, Perrotti D."
"331","map05200","The molecular biology of chronic myeloid leukemia.","Deininger MW, Goldman JM, Melo JV."
"332","map05200","Mechanisms of BCR-ABL in the pathogenesis of chronic myelogenous leukaemia.","Ren R."
"333","map05200","ATRA resolves the differentiation block in t(15;17) acute myeloid leukemia by restoring PU.1 expression.","Mueller BU, Pabst T, Fos J, Petkovic V, Fey MF, Asou N, Buergi U, Tenen DG."
"334","map05200","The emerging role of Wnt signaling in the pathogenesis of acute myeloid leukemia.","Mikesch JH, Steffen B, Berdel WE, Serve H, Muller-Tidow C."
"335","map05200","Suppression of myeloid transcription factors and induction of STAT response genes by AML-specific Flt3 mutations.","Mizuki M, Schwable J, Steur C, Choudhary C, Agrawal S, Sargin B, Steffen B, Matsumura I, Kanakura Y, Bohmer FD, Muller-Tidow C, Berdel WE, Serve H."
"336","map05200","The role of the AML1 transcription factor in leukemogenesis.","Lorsbach RB, Downing JR."
"337","map05200","Normal and oncogenic forms of the receptor tyrosine kinase kit.","Lennartsson J, Jelacic T, Linnekin D, Shivakrupa R."
"338","map05200","Phosphoinositide 3-kinase/Akt signaling pathway and its therapeutical implications for human acute myeloid leukemia.","Martelli AM, Nyakern M, Tabellini G, Bortul R, Tazzari PL, Evangelisti C, Cocco L."
"339","map05200","The role of FLT3 in haematopoietic malignancies.","Stirewalt DL, Radich JP."
"340","map05200","Signal transduction of oncogenic Flt3.","Choudhary C, Muller-Tidow C, Berdel WE, Serve H."
"341","map05200","Disruption of differentiation in human cancer: AML shows the way.","Tenen DG."
"342","map05200","The molecular pathogenesis of acute myeloid leukemia.","Steffen B, Muller-Tidow C, Schwable J, Berdel WE, Serve H."
"343","map05200","Cancer after nuclear fallout: lessons from the Chernobyl accident.","Williams D."
"344","map05200","Thyroid cancer.","Gimm O."
"345","map05200","Molecular pathology of well-differentiated thyroid carcinomas.","Sobrinho-Simoes M, Preto A, Rocha AS, Castro P, Maximo V, Fonseca E, Soares P."
"346","map05200","Oncogenic rearrangements of the NTRK1/NGF receptor.","Pierotti MA, Greco A."
