uniprot,kegg,ko,desc,Iteration_query-def,Iteration_query-len,Hit_len,Hsp_evalue,Hsp_identity,Hsp_gaps,Hsp_align-len
"Q04721","hsa:4853","K20994","Notch 2","KXJ04659.1","458","2471","5.54001e-13","46","36","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.20228e-37","70","1","142"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.34178e-31","72","48","197"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.15323e-29","68","44","194"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.38721e-28","63","5","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.81424e-28","61","3","145"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.10411e-25","61","7","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","6.24211e-25","59","6","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","9.37223e-25","62","8","147"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.05298e-23","62","37","186"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.22579e-37","75","2","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.80575e-37","73","0","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.31485e-36","70","3","154"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.18986e-33","67","2","143"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.03622e-33","69","6","158"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.51484e-44","78","0","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","6.42138e-41","69","2","153"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.27724e-40","73","2","152"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","1.08603e-39","67","3","153"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","2.37981e-39","71","1","151"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.11477e-39","71","0","150"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","5.36855e-39","78","38","188"
"O35516","mmu:18129","K20994","Notch 2","KXJ04659.1","458","2470","7.70067e-38","73","3","155"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.74254e-44","74","2","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.40091e-43","77","0","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","6.38582e-43","74","0","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.29809e-40","77","2","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.18435e-39","77","2","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.38286e-39","68","2","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.70062e-38","72","8","149"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.40308e-37","75","10","162"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.53307e-37","72","2","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.55047e-37","69","3","152"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.93979e-37","69","0","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","7.07096e-37","78","48","198"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.84863e-35","70","5","156"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.64126e-35","67","2","151"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.69709e-34","70","48","196"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","5.03364e-33","62","3","149"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","2.19327e-32","71","13","163"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.49033e-32","70","43","194"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.36978e-30","64","3","150"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","1.79634e-30","65","5","154"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.68446e-30","64","5","153"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.82251e-30","66","7","153"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","9.35274e-27","62","13","165"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","9.91198e-27","61","9","157"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","3.15257e-18","54","9","148"
"P46530","dre:30718","K02599","Notch 1","KXJ04659.1","458","2437","4.74427e-08","51","29","163"
NA,NA,NA,NA,"KXJ04668.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ04799.1",NA,NA,NA,NA,NA,NA
"O35681","mmu:20981","K19903","synaptotagmin-3","KXJ04816.1","1018","587","3.92706e-16","52","2","139"
"P40748","rno:25731","K19903","synaptotagmin-3","KXJ04816.1","1018","588","4.64014e-16","52","2","139"
"Q9BQG1","hsa:84258","K19903","synaptotagmin-3","KXJ04816.1","1018","590","4.78108e-16","52","2","139"
"Q9R0N9","mmu:60510","K19909","synaptotagmin-9","KXJ04816.1","1018","491","6.42508e-15","47","1","140"
"Q925C0","rno:60564","K19909","synaptotagmin-9","KXJ04816.1","1018","491","6.54449e-15","47","1","140"
"Q86SS6","hsa:143425","K19909","synaptotagmin-9","KXJ04816.1","1018","491","1.03685e-14","47","1","140"
"O43581","hsa:9066","K19907","synaptotagmin-7","KXJ04816.1","1018","403","1.24024e-13","44","1","136"
"Q62746","rno:60565","K19906","synaptotagmin-6","KXJ04816.1","1018","511","4.19733e-13","50","5","147"
"Q5T7P8","hsa:148281","K19906","synaptotagmin-6","KXJ04816.1","1018","510","7.17989e-13","50","5","147"
"Q04637","hsa:1981","K03260","translation initiation factor 4G","KXJ04845.1","583","1599","4.09449e-43","82","6","153"
"Q6NZJ6","mmu:208643","K03260","translation initiation factor 4G","KXJ04845.1","583","1600","4.64279e-43","82","6","153"
"Q80XI3","mmu:230861","K03260","translation initiation factor 4G","KXJ04845.1","583","1579","1.263e-41","80","2","151"
"O43432","hsa:8672","K03260","translation initiation factor 4G","KXJ04845.1","583","1585","2.25582e-41","80","2","150"
"B9FXV5","osa:4343565","K03260","translation initiation factor 4G","KXJ04845.1","583","1792","7.554e-24","63","10","148"
"Q84PB3","osa:4336300","K03260","translation initiation factor 4G","KXJ04845.1","583","793","9.98125e-21","60","17","154"
"Q6K641","osa:4329958","K03260","translation initiation factor 4G","KXJ04845.1","583","780","1.533e-20","60","17","154"
"A8KB34","dre:557232","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","315","1.22712e-60","117","16","296"
"B1PK17","ssc:100142661","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","313","1.18873e-57","113","18","311"
"Q60HH2","mcf:102137549","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","313","3.50052e-55","110","18","319"
"Q8R3P0","mmu:11484","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","312","1.04635e-54","108","18","316"
"P45381","hsa:443","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","313","5.60726e-54","110","18","311"
"Q9R1T5","rno:79251","K01437","aspartoacylase [EC:3.5.1.15]","KXJ04879.1","1347","312","7.41407e-54","107","18","316"
"Q96HD9","hsa:91703","K18458","N-acyl-aromatic-L-amino acid amidohydrolase [EC:3.5.1.114]","KXJ04879.1","1347","319","9.17084e-54","104","18","310"
"Q5M876","rno:293653","K18458","N-acyl-aromatic-L-amino acid amidohydrolase [EC:3.5.1.114]","KXJ04879.1","1347","319","2.30035e-53","103","24","310"
NA,NA,NA,NA,"KXJ04906.1",NA,NA,NA,NA,NA,NA
"P70531","rno:25435","K08292","elongation factor 2 kinase [EC:2.7.11.20]","KXJ04921.1","1645","724","4.03305e-09","50","28","188"
"O08796","mmu:13631","K08292","elongation factor 2 kinase [EC:2.7.11.20]","KXJ04921.1","1645","724","1.34275e-08","53","40","194"
"O00418","hsa:29904","K08292","elongation factor 2 kinase [EC:2.7.11.20]","KXJ04921.1","1645","725","2.16203e-08","48","26","181"
"O01991","cel:CELE_F42A10.4","K08292","elongation factor 2 kinase [EC:2.7.11.20]","KXJ04921.1","1645","768","6.20123e-08","48","23","176"
"Q9BX84","hsa:140803","K04981","transient receptor potential cation channel subfamily M member 6 [EC:2.7.11.1]","KXJ04921.1","1645","2022","2.39575e-07","29","4","83"
"Q923J1","mmu:58800","K04982","transient receptor potential cation channel subfamily M member 7 [EC:2.7.11.1]","KXJ04921.1","1645","1863","3.96364e-07","50","11","187"
"Q6IP59","xla:432216","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","710","2.07213e-55","92","11","150"
"Q6GN42","xla:444429","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","707","4.28703e-55","95","13","153"
"B0JZD0","xtr:100145179","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","714","5.67998e-55","93","11","148"
"Q7T2B0","dre:393385","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","723","7.57907e-54","90","13","153"
"Q8BY89","mmu:68682","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","706","1.37333e-53","90","11","150"
"B4F795","rno:363024","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","705","1.84806e-53","90","11","150"
"A5D7H3","bta:617624","K15377","solute carrier family 44 (choline transporter-like protein), member 2/4/5","KXJ04927.1","511","706","5.52758e-53","89","11","148"
"Q6DG36","dre:436594","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","775","3.92424e-74","131","9","262"
"Q8R4H9","mmu:69048","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","761","5.89641e-72","129","9","257"
"Q8TAD4","hsa:64924","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","765","3.60525e-71","136","11","258"
"Q28CE7","xtr:548665","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","777","1.14602e-70","131","19","269"
"Q5ZLF4","gga:427173","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","770","1.44289e-68","133","13","259"
"Q6NRI1","xla:431904","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","390","7.45022e-24","47","0","83"
"A5PMX1","dre:327439","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","387","8.80405e-24","51","19","107"
"Q5MNV6","gga:424464","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","378","1.26017e-23","46","0","83"
"Q52KD7","xla:734474","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","386","3.86203e-23","46","0","74"
"Q6P3N9","xtr:394867","K14692","solute carrier family 30 (zinc transporter), member 5/7","KXJ04955.1","862","390","9.031e-23","45","0","83"
"P51954","mmu:18004","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","1203","2.23296e-99","147","0","202"
"Q96PY6","hsa:4750","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","1258","2.13277e-98","143","0","196"
"Q6P3R8","hsa:341676","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","708","7.11069e-84","121","1","185"
"Q7TSC3","mmu:330721","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","627","6.92116e-80","115","1","188"
"P51956","hsa:4752","K20873","NIMA (never in mitosis gene a)-related kinase 3 [EC:2.7.11.1]","KXJ04994.1","652","506","1.68756e-68","97","0","184"
"P51957","hsa:6787","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","841","4.233e-68","97","0","180"
"Q9Z1J2","mmu:23955","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","792","1.97206e-67","97","0","180"
"Q9R0A5","mmu:23954","K20873","NIMA (never in mitosis gene a)-related kinase 3 [EC:2.7.11.1]","KXJ04994.1","652","511","3.783e-66","97","0","184"
"Q86I06","ddi:DDB_G0275241","K08857","NIMA (never in mitosis gene a)-related kinase 1/4/5 [EC:2.7.11.1]","KXJ04994.1","652","1123","1.59056e-57","92","4","165"
"Q8NG66","hsa:79858","K20880","NIMA (never in mitosis gene a)-related kinase 11 [EC:2.7.11.1]","KXJ04994.1","652","645","6.87802e-53","80","3","182"
"Q8WXG9","hsa:84059","K18263","adhesion G-protein coupled receptor V1","KXJ04998.1","1192","6306","1.92246e-14","59","19","254"
"Q6DEU9","xtr:448648","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1172","1.22663e-68","106","0","124"
"Q4QR29","xla:446236","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1157","1.24175e-68","106","0","124"
"Q62018","mmu:22083","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1173","1.21309e-67","105","0","124"
"Q6PD62","hsa:9646","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1173","1.56583e-67","105","0","124"
"Q03560","cel:CELE_B0464.2","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1150","3.89779e-31","55","0","123"
"B5X0I6","ath:AT2G06210","K15176","RNA polymerase-associated protein CTR9","KXJ05052.1","379","1091","1.52823e-20","49","0","122"
"Q62667","rno:64681","K17266","major vault protein","KXJ05071.1","487","861","1.33792e-13","29","0","36"
"Q14764","hsa:9961","K17266","major vault protein","KXJ05071.1","487","893","2.28169e-13","29","0","36"
"Q3SYU9","bta:516456","K17266","major vault protein","KXJ05071.1","487","890","2.34752e-13","29","0","36"
"Q5R9N2","pon:100172829","K17266","major vault protein","KXJ05071.1","487","893","5.52824e-13","29","0","36"
"Q5EAJ7","spu:575735","K17266","major vault protein","KXJ05071.1","487","857","1.20997e-12","29","0","36"
"Q6P3L0","dre:373081","K17266","major vault protein","KXJ05071.1","487","863","5.27037e-12","26","0","36"
"Q6PF69","xla:379630","K17266","major vault protein","KXJ05071.1","487","849","7.08405e-12","27","0","36"
"Q5ZMI4","gga:420049","K17266","major vault protein","KXJ05071.1","487","849","1.19007e-11","26","0","36"
NA,NA,NA,NA,"KXJ05114.1",NA,NA,NA,NA,NA,NA
"Q924H0","mmu:104443","K08375","neuropeptide FF receptor 2","KXJ05132.1","2356","417","7.84382e-07","38","18","117"
"Q96P65","hsa:84109","K08378","pyroglutamylated RFamide peptide receptor","KXJ05132.1","2356","431","8.4828e-07","51","26","200"
"O57422","xla:373689","K04255","r-opsin","KXJ05132.1","2356","534","2.83177e-06","51","28","204"
"Q9Y5X5","hsa:10886","K08375","neuropeptide FF receptor 2","KXJ05132.1","2356","522","4.76224e-06","40","18","118"
"P49146","hsa:4887","K04205","neuropeptide Y receptor type 2","KXJ05132.1","2356","381","4.85548e-06","39","24","131"
"Q9GK74","mcc:574149","K04205","neuropeptide Y receptor type 2","KXJ05132.1","2356","381","6.83374e-06","39","24","131"
"C3ZQF9","bfo:BRAFLDRAFT_74637","K08378","pyroglutamylated RFamide peptide receptor","KXJ05132.1","2356","380","6.99485e-06","56","22","196"
NA,NA,NA,NA,"KXJ05182.1",NA,NA,NA,NA,NA,NA
"A1KZ92","hsa:137902","K19511","peroxidase [EC:1.11.1.7]","KXJ05193.1","1477","1463","9.3456e-15","56","17","176"
"A1KZ92","hsa:137902","K19511","peroxidase [EC:1.11.1.7]","KXJ05193.1","1477","1463","6.59452e-08","39","6","153"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","6.41257e-10","44","11","164"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","6.41257e-10","9","0","15"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","3.64705e-09","51","15","177"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","5.01535e-09","44","7","163"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","2.59483e-14","56","16","191"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.54319e-11","53","20","176"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.65387e-11","51","16","180"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.27311e-10","46","8","170"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.2953e-10","48","11","161"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","2.08387e-06","44","10","166"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","2.17512e-06","43","25","159"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","2.4735e-06","44","10","165"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","3.54497e-06","42","12","160"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","5.95763e-09","52","12","172"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.9033e-08","46","11","167"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","5.91942e-08","45","9","154"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","6.17926e-08","46","10","150"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.05253e-07","42","12","163"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","1.20756e-07","46","13","183"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","4.768e-07","47","11","181"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","5.85802e-07","44","13","152"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ05193.1","1477","5634","9.71649e-07","47","9","170"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","3.28418e-14","57","16","191"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.30393e-12","54","18","189"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.84528e-12","54","20","176"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","7.92102e-12","50","12","173"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.7879e-11","50","13","158"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","3.48117e-11","52","12","189"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.41217e-10","49","11","163"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","3.52359e-09","49","13","162"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","4.3325e-09","51","12","172"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","4.72206e-09","47","10","165"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.65864e-08","42","7","163"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","2.26049e-08","48","9","170"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","2.48472e-08","51","14","176"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","7.40104e-08","43","12","162"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.07077e-07","42","9","154"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.26055e-07","48","13","182"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","1.64497e-07","49","14","184"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","3.26873e-07","44","10","154"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","3.82916e-06","48","37","184"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","5.16798e-06","42","10","150"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ05193.1","1477","5635","6.18643e-06","45","14","157"
